3,38,2.4765
3,39,2.49651
3,40,2.32802
3,41,2.4828
3,42,2.50368
3,43,2.59463
3,44,2.55698
3,45,2.40831
3,46,2.62048
3,47,2.4584
3,48,2.93966
3,49,3.00964
3,50,2.95523
3,51,2.5433
3,52,2.68598
3,53,2.36542
3,54,2.49034
3,55,2.8267
3,56,2.34862
3,57,2.61639
3,58,2.55341
3,59,2.58537
3,60,2.47456
3,61,2.37516
3,62,2.4685
3,63,2.49205
3,64,2.58116
3,65,2.26118
3,66,2.5774
3,67,2.69016
3,68,2.5437
3,69,2.42762
3,70,3.1575
3,71,2.39678
3,72,2.41167
3,73,2.26559
3,74,2.3249
3,75,2.31781
3,76,2.08087
3,77,1.9143
3,78,2.54181
3,79,2.40964
3,80,2.46548
3,81,2.78867
3,82,1.9183
3,83,2.23168
3,84,2.70211
3,85,2.60812
3,86,2.36507
3,87,2.7784
3,88,2.64673
3,89,3.0566
3,90,2.64784
3,91,2.15382
3,92,2.25401
3,93,2.35838
3,94,3.02633
3,95,2.6851
3,96,2.305
3,97,2.79371
3,98,2.45519
3,99,2.70389
4,0,2.3038
4,1,2.89518
4,2,2.61087
4,3,2.59905
4,4,2.70112
4,5,2.54244
4,6,2.19126
4,7,3.0265
4,8,2.59892
4,9,2.48447
4,10,2.52834
4,11,2.52258
4,12,2.92565
4,13,2.93902
4,14,3.01515
4,15,2.82358
4,16,2.47655
4,17,3.09437
4,18,2.5743
4,19,2.43759
4,20,2.88189
4,21,2.54645
4,22,2.52889
4,23,2.48869
4,24,2.43469
4,25,2.67514
4,26,2.61486
4,27,2.3275
4,28,2.65623
4,29,2.68456
4,30,2.89351
4,31,2.31008
4,32,2.61047
4,33,2.496
4,34,2.33978
4,35,2.39199
4,36,2.41492
4,37,2.58352
4,38,2.47418
4,39,2.78148
4,40,2.63488
4,41,2.46346
4,42,2.61602
4,43,2.2963
4,44,2.40499
4,45,2.1847
4,46,2.2263
4,47,2.61191
4,48,2.58023
4,49,3.02757
4,50,2.68639
4,51,2.74729
4,52,2.3202
4,53,2.66079
4,54,2.30506
4,55,2.89104
4,56,2.34121
4,57,2.58484
4,58,2.39324
4,59,2.50227
4,60,2.29205
4,61,2.32955
4,62,3.01289
4,63,2.66833
4,64,2.72327
4,65,2.34053
4,66,2.32645
4,67,2.73901
4,68,2.54373
4,69,2.34821
4,70,2.59721
4,71,2.9514
4,72,3.11416
4,73,2.23505
4,74,2.48852
4,75,2.14489
4,76,2.80994
4,77,2.34766
4,78,2.00615
4,79,2.54193
4,80,2.34966
4,81,2.94269
4,82,2.40155
4,83,2.53014
4,84,2.346
4,85,2.59731
4,86,2.32013
4,87,2.45348
4,88,2.33996
4,89,2.29885
4,90,2.67665
4,91,2.23089
4,92,2.38006
4,93,2.42532
4,94,2.9278
4,95,2.67758
4,96,2.83473
4,97,2.66241
4,98,1.92678
4,99,2.60579
5,0,2.69623
5,1,2.29244
5,2,2.69642
5,3,2.42517
5,4,2.19471
5,5,2.94892
5,6,2.9488
5,7,2.0564
5,8,2.51591
5,9,2.44676
5,10,2.0614
5,11,2.43758
5,12,2.59731
5,13,2.47135
5,14,2.63835
5,15,2.21281
5,16,2.63467
5,17,2.15748
5,18,2.81127
5,19,2.37935
5,20,2.62984
5,21,2.62841
5,22,2.43509
5,23,2.88108
5,24,2.80582
5,25,2.47922
5,26,2.60148
5,27,2.19341
5,28,2.48111
5,29,2.33463
5,30,2.33018
5,31,2.3355
5,32,2.55785
5,33,2.0529
5,34,2.77088
5,35,2.71715
5,36,2.82949
5,37,2.78558
5,38,2.89377
5,39,2.45206
5,40,1.96277
5,41,2.51591
5,42,1.80126
5,43,2.67144
5,44,2.46758
5,45,2.31604
5,46,2.45848
5,47,2.12735
5,48,2.65058
5,49,2.21123
5,50,2.3961
5,51,2.34104
5,52,2.45932
5,53,2.29297
5,54,2.81433
5,55,2.09707
5,56,2.72457
5,57,2.516
5,58,2.18129
5,59,2.73659
5,60,2.46122
5,61,2.08533
5,62,2.52952
5,63,2.2193
5,64,2.29851
5,65,2.31719
5,66,2.39718
5,67,2.31986
5,68,2.29834
5,69,2.24991
5,70,2.25059
5,71,2.42578
5,72,2.556
5,73,2.50298
5,74,2.22174
5,75,2.41714
5,76,2.48594
5,77,2.5945
5,78,2.38715
5,79,2.27256
5,80,2.6223
5,81,2.53534
5,82,2.16891
5,83,2.39445
5,84,2.13181
5,85,1.8354
5,86,2.17423
5,87,2.88912
5,88,2.63787
5,89,2.51586
5,90,2.59002
5,91,2.81742
5,92,2.37605
5,93,2.77963
5,94,2.53453
5,95,2.62421
5,96,2.65693
5,97,2.66048
5,98,2.44067
5,99,2.39906
6,0,2.35286
6,1,2.34619
6,2,2.35745
6,3,2.8975
6,4,2.58146
6,5,3.33212
6,6,2.30401
6,7,2.81415
6,8,2.31071
6,9,3.21876
6,10,3.30809
6,11,2.3185
6,12,3.2045
6,13,3.53323
6,14,2.75556
6,15,3.67848
6,16,2.84392
6,17,2.43379
6,18,2.46186
6,19,2.50221
6,20,2.66616
6,21,2.93681
6,22,3.10743
6,23,2.67071
6,24,3.15102
6,25,2.91219
6,26,2.4818
6,27,3.39307
6,28,2.67987
6,29,2.91121
6,30,2.33308
6,31,2.49052
6,32,2.26054
6,33,2.12844
6,34,4.3948
6,35,2.85992
6,36,2.39507
6,37,2.54513
6,38,3.06456
6,39,3.05117
6,40,3.35287
6,41,3.218
6,42,2.93658
6,43,4.01716
6,44,3.72512
6,45,2.8404
6,46,2.54237
6,47,3.01737
6,48,2.34433
6,49,3.58279
6,50,3.03297
6,51,2.76037
6,52,2.42644
6,53,2.41546
6,54,3.30013
6,55,2.24127
6,56,2.30124
6,57,4.20297
6,58,3.5046
6,59,2.91869
6,60,3.60559
6,61,1.70759
6,62,2.20649
6,63,2.94249
6,64,2.66881
6,65,2.34854
6,66,2.24618
6,67,2.57033
6,68,3.43464
6,69,2.751
6,70,3.26159
6,71,2.42948
6,72,2.57713
6,73,3.4397
6,74,2.95966
6,75,2.32524
6,76,3.39135
6,77,2.66726
6,78,2.64197
6,79,2.5182
6,80,2.28538
6,81,2.2812
6,82,3.17891
6,83,2.29523
6,84,2.59114
6,85,3.14414
6,86,2.63641
6,87,2.51264
6,88,4.10772
6,89,3.53524
6,90,2.13995
6,91,2.48479
6,92,2.58995
6,93,2.754
6,94,2.92997
6,95,2.49962
6,96,2.6156
6,97,2.64373
6,98,3.11814
6,99,3.1746
7,0,2.28851
7,1,2.46766
7,2,2.45047
7,3,2.29176
7,4,2.51633
7,5,2.4365
7,6,2.47076
7,7,2.44597
7,8,3.04348
7,9,2.36748
7,10,2.23356
7,11,2.54981
7,12,2.72836
7,13,2.74124
7,14,2.72555
7,15,2.43415
7,16,1.89136
7,17,2.28293
7,18,2.38636
7,19,2.94377
7,20,1.79043
7,21,2.63428
7,22,2.70938
7,23,2.41822
7,24,1.90106
7,25,3.10128
7,26,2.24361
7,27,2.36332
7,28,2.5217
7,29,2.59674
7,30,2.83767
7,31,3.16819
7,32,2.48443
7,33,2.42832
7,34,2.67606
7,35,2.13884
7,36,2.98083
7,37,2.75345
7,38,2.48137
7,39,2.3673
7,40,2.92705
7,41,2.35786
7,42,2.62334
7,43,2.77839
7,44,2.5693
7,45,2.60135
7,46,2.3114
7,47,2.23104
7,48,2.72484
7,49,2.10902
7,50,2.60998
7,51,2.57094
7,52,2.83672
7,53,2.21343
7,54,2.75822
7,55,2.57009
7,56,2.88005
7,57,3.03837
7,58,2.17278
7,59,2.75617
7,60,2.69308
7,61,2.11915
7,62,2.72492
7,63,2.44612
7,64,2.66607
7,65,2.28156
7,66,2.4765
7,67,2.93056
7,68,2.50705
7,69,2.89877
7,70,2.46172
7,71,2.27577
7,72,2.75358
7,73,2.93335
7,74,2.35643
7,75,2.39206
7,76,2.58135
7,77,2.48812
7,78,2.82307
7,79,2.22993
7,80,2.94524
7,81,2.23793
7,82,2.64847
7,83,2.37606
7,84,2.53682
7,85,2.49221
7,86,2.47831
7,87,2.38738
7,88,2.96302
7,89,2.57062
7,90,2.20092
7,91,2.40937
7,92,2.55474
7,93,2.93316
7,94,2.4115
7,95,2.49326
7,96,2.46047
7,97,2.28475
7,98,2.5917
7,99,2.95665
8,0,3.41975
8,1,2.51345
8,2,2.92536
8,3,2.19118
8,4,3.62202
8,5,2.49108
8,6,3.83413
8,7,2.43382
8,8,2.20974
8,9,3.3644
8,10,2.71252
8,11,3.42736
8,12,2.55567
8,13,3.33634
8,14,2.44463
8,15,2.44763
8,16,2.60902
8,17,3.50629
8,18,3.26407
8,19,3.06279
8,20,3.46553
8,21,3.71517
8,22,2.92934
8,23,2.28617
8,24,2.73648
8,25,2.74023
8,26,3.52519
8,27,3.01407
8,28,2.75007
8,29,2.16515
8,30,2.45679
8,31,3.15074
8,32,3.10885
8,33,2.54487
8,34,2.44778
8,35,2.914
8,36,2.37438
8,37,2.35984
8,38,2.85652
8,39,3.1851
8,40,3.09614
8,41,3.18997
8,42,3.60981
8,43,3.07839
8,44,3.13306
8,45,2.94898
8,46,2.45276
8,47,2.49557
8,48,3.57012
8,49,2.72767
8,50,2.88176
8,51,2.27289
8,52,2.5568
8,53,3.06452
8,54,3.31443
8,55,2.92887
8,56,2.48879
8,57,2.32012
8,58,2.65201
8,59,3.73383
8,60,3.36945
8,61,3.0294
8,62,2.59929
8,63,2.57636
8,64,2.80779
8,65,2.98866
8,66,2.6627
8,67,2.53221
8,68,2.94594
8,69,4.02135
8,70,2.56736
8,71,3.02267
8,72,2.86279
8,73,2.67622
8,74,3.23212
8,75,2.39596
8,76,4.09787
8,77,3.2857
8,78,2.58411
8,79,3.00532
8,80,3.69445
8,81,2.55994
8,82,2.69072
8,83,3.16912
8,84,2.14222
8,85,2.59585
8,86,3.54115
8,87,2.43548
8,88,2.58424
8,89,2.89363
8,90,2.49796
8,91,3.55599
8,92,3.07397
8,93,3.40121
8,94,3.67413
8,95,2.54508
8,96,2.60275
8,97,3.35029
8,98,2.54909
8,99,2.67825
9,0,2.58003
9,1,1.97933
9,2,2.55875
9,3,2.42909
9,4,2.86323
9,5,2.73732
9,6,2.7148
9,7,2.28919
9,8,2.28453
9,9,2.77592
9,10,2.40321
9,11,2.2797
9,12,2.64327
9,13,2.20848
9,14,2.81966
9,15,2.74596
9,16,2.44066
9,17,2.3297
9,18,2.37562
9,19,2.4428
9,20,2.8809
9,21,2.44671
9,22,2.38944
9,23,2.10804
9,24,2.46029
9,25,2.18171
9,26,2.93305
9,27,2.59336
9,28,2.19869
9,29,2.50223
9,30,2.40048
9,31,3.17508
9,32,2.31529
9,33,2.32524
9,34,2.95783
9,35,2.67128
9,36,2.30769
9,37,2.6111
9,38,2.43849
9,39,2.50354
9,40,2.21942
9,41,2.55945
9,42,2.46713
9,43,2.62386
9,44,2.24202
9,45,2.8849
9,46,2.48884
9,47,2.96591
9,48,2.1791
9,49,2.57698
9,50,2.18908
9,51,2.73561
9,52,1.8993
9,53,2.95802
9,54,2.66333
9,55,2.3346
9,56,2.57299
9,57,2.66528
9,58,2.33406
9,59,2.41407
9,60,2.91097
9,61,2.83804
9,62,2.31519
9,63,2.3261
9,64,3.03363
9,65,2.19788
9,66,2.91795
9,67,2.59227
9,68,2.79446
9,69,2.65545
9,70,2.34022
9,71,2.01116
9,72,2.96971
9,73,2.42775
9,74,2.5088
9,75,2.11803
9,76,2.75811
9,77,2.19447
9,78,2.45258
9,79,3.08615
9,80,2.3625
9,81,2.10892
9,82,2.34822
9,83,2.14717
9,84,2.27844
9,85,2.95051
9,86,2.68432
9,87,2.23122
9,88,2.13507
9,89,2.44331
9,90,2.9307
9,91,2.72465
9,92,2.52969
9,93,2.16772
9,94,2.85841
9,95,3.11781
9,96,2.32233
9,97,2.81311
9,98,2.38674
9,99,2.34867
