0,10,-5,3.81366
0,10,-4,2.76063
0,10,-3,3.48162
0,10,-2,3.63429
0,10,-1,3.21092
0,10,0,3.35321
0,10,1,2.13736
0,10,2,2.36162
0,10,3,2.62757
0,10,4,3.69851
0,10,5,2.8262
0,10,6,2.41856
0,10,7,2.89402
0,10,8,3.12987
0,10,9,2.91174
0,10,10,2.63778
0,10,11,2.77103
0,10,12,2.65462
0,10,13,2.90246
0,10,14,3.0293
0,10,15,3.16195
0,10,16,2.96412
0,10,17,3.01125
0,10,18,3.07087
0,10,19,3.5651
0,10,20,3.71859
0,11,-14,5.11609
0,11,-13,5.02546
0,11,-12,2.68306
0,11,-11,2.48207
0,11,-10,3.31709
0,11,-9,3.24203
0,11,-8,3.36644
0,11,-7,3.65635
0,11,-6,3.09971
0,11,-5,2.93378
0,11,-4,4.11751
0,11,-3,3.13696
0,11,-2,2.93538
0,11,-1,2.64166
0,11,0,3.31394
0,11,1,2.42919
0,11,2,2.5801
0,11,3,2.80807
0,11,4,2.48805
0,11,5,2.55264
0,11,6,2.66042
0,11,7,2.76791
0,11,8,3.01186
0,11,9,2.76519
0,11,10,2.47079
0,11,11,2.82992
0,11,12,2.48652
0,11,13,3.00014
0,11,14,3.11025
0,11,15,3.5705
0,11,16,3.1745
0,11,17,3.04513
0,11,18,3.23923
0,11,19,3.42399
0,11,20,3.40335
0,12,-14,4.94476
0,12,-13,5.49833
0,12,-12,2.38261
0,12,-11,2.2932
0,12,-10,3.65395
0,12,-9,3.63062
0,12,-8,3.6989
0,12,-7,2.85281
0,12,-6,3.5997
0,12,-5,3.30539
0,12,-4,2.52845
0,12,-3,2.89793
0,12,-2,3.12306
0,12,-1,2.71543
0,12,0,2.4357
0,12,1,2.47323
0,12,2,2.47873
0,12,3,3.09232
0,12,4,3.09261
0,12,5,2.61762
0,12,6,2.69327
0,12,7,2.69693
0,12,8,2.86688
0,12,9,2.99361
0,12,10,2.94182
0,12,11,3.19514
0,12,12,3.21481
0,12,13,3.32111
0,12,14,3.38882
0,12,15,3.18278
0,12,16,3.51097
0,12,17,3.39272
0,12,18,3.26639
0,12,19,3.61861
0,12,20,2.99525
0,13,-14,4.60065
0,13,-13,5.6891
0,13,-12,3.38746
0,13,-11,2.93355
0,13,-10,3.22888
0,13,-9,3.55323
0,13,-8,3.75841
0,13,-7,3.64754
0,13,-6,3.47382
0,13,-5,3.72997
0,13,-4,3.02061
0,13,-3,3.3452
0,13,-2,3.57143
0,13,-1,3.51162
0,13,0,3.41459
0,13,1,2.73999
0,13,2,3.17402
0,13,3,2.88479
0,13,4,3.0753
0,13,5,2.94444
0,13,6,2.71508
0,13,7,2.59719
0,13,8,2.8179
0,13,9,2.95709
0,13,10,2.65736
0,13,11,2.69801
0,13,12,2.65146
0,13,13,2.77665
0,13,14,3.30775
0,13,15,3.14809
0,13,16,3.13589
0,13,17,3.60404
0,13,18,3.27974
0,13,19,3.80373
0,13,20,3.34828
0,14,-14,4.88727
0,14,-13,5.18647
0,14,-12,3.02523
0,14,-11,2.62618
0,14,-10,2.91275
0,14,-9,3.26928
0,14,-8,3.25815
0,14,-7,3.86001
0,14,-6,4.02407
0,14,-5,3.45992
0,14,-4,3.72743
0,14,-3,3.27093
0,14,-2,2.8984
0,14,-1,3.04952
0,14,0,2.67595
0,14,1,2.73816
0,14,2,3.04918
0,14,3,3.26028
0,14,4,2.80043
0,14,5,2.85052
0,14,6,2.73836
0,14,7,2.48472
0,14,8,2.7112
0,14,9,2.20041
0,14,10,2.95195
0,14,11,2.57118
0,14,12,2.35534
0,14,13,2.37557
0,14,14,2.54849
0,14,15,2.28638
0,14,16,2.94229
0,14,17,3.07018
0,14,18,2.96708
0,14,19,2.90951
0,14,20,3.62031
0,15,-14,4.8042
0,15,-13,5.8124
0,15,-12,3.04547
0,15,-11,3.04569
0,15,-10,4.18024
0,15,-9,3.75512
0,15,-8,3.62197
0,15,-7,3.79075
0,15,-6,3.4033
0,15,-5,3.24597
0,15,-4,2.99401
0,15,-3,2.84445
0,15,-2,3.54282
0,15,-1,3.30927
0,15,0,2.64732
0,15,1,3.04843
0,15,2,2.95557
0,15,3,2.79245
0,15,4,3.07932
0,15,5,2.70042
0,15,6,2.48212
0,15,7,2.46411
0,15,8,2.26142
0,15,9,2.42857
0,15,10,2.66706
0,15,11,2.56133
0,15,12,2.69873
0,15,13,2.30827
0,15,14,3.11292
0,15,15,2.58458
0,15,16,3.32617
0,15,17,3.56573
0,15,18,3.15676
0,15,19,3.36974
0,15,20,3.27869
0,16,-14,4.95465
0,16,-13,5.56739
0,16,-12,2.93501
0,16,-11,2.68905
0,16,-10,3.45752
0,16,-9,3.28233
0,16,-8,3.1258
0,16,-7,3.40781
0,16,-6,3.73752
0,16,-5,3.48153
0,16,-4,3.51116
0,16,-3,2.90958
0,16,-2,3.22351
0,16,-1,2.90028
0,16,0,2.51792
0,16,1,3.16059
0,16,2,3.23857
0,16,3,2.96924
0,16,4,2.42932
0,16,5,3.13318
0,16,6,2.80633
0,16,7,2.7718
0,16,8,2.30258
0,16,9,2.8015
0,16,10,2.44449
0,16,11,2.47671
0,16,12,3.03656
0,16,13,3.05466
0,16,14,3.54596
0,16,15,3.3666
0,16,16,3.30079
0,16,17,3.63799
0,16,18,3.40223
0,16,19,3.81688
0,16,20,3.6417
0,17,-14,4.43396
0,17,-13,5.55852
0,17,-12,3.09437
0,17,-11,2.02446
0,17,-10,3.64807
0,17,-9,3.12582
0,17,-8,3.56913
0,17,-7,3.32491
0,17,-6,3.30833
0,17,-5,2.93696
0,17,-4,2.95465
0,17,-3,3.26479
0,17,-2,2.93325
0,17,-1,3.33502
0,17,0,2.78632
0,17,1,3.03234
0,17,2,2.88201
0,17,3,2.9329
0,17,4,2.8117
0,17,5,2.81197
0,17,6,2.9949
0,17,7,2.77245
0,17,8,2.55193
0,17,9,2.75049
0,17,10,2.99388
0,17,11,3.32808
0,17,12,3.02904
0,17,13,3.07692
0,17,14,3.51895
0,17,15,3.50269
0,17,16,3.44138
0,17,17,3.61649
0,17,18,3.59032
0,17,19,3.37285
0,17,20,3.31664
0,18,-14,5.20441
0,18,-13,5.45163
0,18,-12,3.26468
0,18,-11,3.13429
0,18,-10,2.43739
0,18,-9,3.59655
0,18,-8,2.98159
0,18,-7,3.21723
0,18,-6,3.40588
0,18,-5,3.61446
0,18,-4,3.03345
0,18,-3,3.39883
0,18,-2,3.22748
0,18,-1,3.08205
0,18,0,3.45841
0,18,1,3.20556
0,18,2,3.0387
0,18,3,2.86956
0,18,4,2.40177
0,18,5,2.87647
0,18,6,2.82111
0,18,7,2.91852
0,18,8,3.42915
0,18,9,2.85995
0,18,10,2.85883
0,18,11,3.49405
0,18,12,3.60317
0,18,13,3.35743
0,18,14,4.16254
0,18,15,3.68944
0,18,16,3.32856
0,18,17,3.54036
0,18,18,3.6193
0,18,19,3.7322
0,18,20,3.88823
0,19,-14,4.42585
0,19,-13,5.45503
0,19,-12,2.94693
0,19,-11,2.61967
0,19,-10,2.5296
0,19,-9,3.17022
0,19,-8,3.69089
0,19,-7,3.72005
0,19,-6,3.43554
0,19,-5,3.62216
0,19,-4,3.2012
0,19,-3,3.1856
0,19,-2,2.70664
0,19,-1,3.27902
0,19,0,3.15141
0,19,1,3.05974
0,19,2,3.05466
0,19,3,2.64341
0,19,4,2.70708
0,19,5,3.10957
0,19,6,2.99883
0,19,7,3.06613
0,19,8,2.78787
0,19,9,2.70063
0,19,10,2.8546
0,19,11,3.53753
0,19,12,3.47863
0,19,13,3.45436
0,19,14,3.26325
0,19,15,3.59429
0,19,16,3.50987
0,19,17,3.19668
0,19,18,3.21518
0,19,19,3.33882
0,19,20,3.19009
0,20,-14,4.70493
0,20,-13,5.78765
0,20,-12,3.34165
0,20,-11,3.1348
0,20,-10,3.72168
0,20,-9,3.24019
0,20,-8,3.48016
0,20,-7,3.98646
0,20,-6,2.51158
0,20,-5,3.73899
0,20,-4,3.4634
0,20,-3,2.86199
0,20,-2,3.38721
0,20,-1,3.65283
0,20,0,3.35179
0,20,1,3.09472
0,20,2,2.82889
0,20,3,2.8952
0,20,4,2.71599
0,20,5,2.87323
0,20,6,2.6872
0,20,7,2.68671
0,20,8,2.86381
0,20,9,2.60122
0,20,10,2.41995
0,20,11,2.43274
0,20,12,2.57577
0,20,13,3.0694
0,20,14,3.00356
0,20,15,2.77724
0,20,16,2.83675
0,20,17,3.11877
0,20,18,3.53722
0,20,19,4.03364
0,20,20,3.56543
0,21,-14,4.41374
0,21,-13,6.07801
0,21,-12,2.41384
0,21,-11,2.3259
0,21,-10,3.27579
0,21,-9,3.93319
0,21,-8,2.62951
0,21,-7,2.80602
0,21,-6,3.08326
0,21,-5,2.68934
0,21,-4,3.34464
0,21,-3,3.31784
0,21,-2,2.81129
0,21,-1,3.36849
0,21,0,3.25203
0,21,1,2.89078
0,21,2,2.67296
0,21,3,2.64014
0,21,4,2.7425
0,21,5,2.89645
0,21,6,2.41064
0,21,7,2.59857
0,21,8,2.69384
0,21,9,2.58236
0,21,10,3.10458
0,21,11,3.46405
0,21,12,3.35357
0,21,13,3.19113
0,21,14,3.12354
0,21,15,3.17223
0,21,16,3.80832
0,21,17,3.45232
0,21,18,3.58216
0,21,19,2.96613
0,21,20,3.3398
0,22,-14,4.67189
0,22,-13,5.70052
0,22,-12,2.99092
0,22,-11,2.54751
0,22,-10,2.96518
0,22,-9,3.6822
0,22,-8,2.7892
0,22,-7,3.23235
0,22,-6,3.10383
0,22,-5,3.2
0,22,-4,3.33839
0,22,-3,2.93396
0,22,-2,2.79951
0,22,-1,3.47382
0,22,0,3.2011
0,22,1,2.94847
0,22,2,3.07095
0,22,3,2.80853
0,22,4,2.72441
0,22,5,2.32597
0,22,6,2.36603
0,22,7,2.38514
0,22,8,2.75229
0,22,9,1.96833
0,22,10,2.50494
0,22,11,2.2656
0,22,12,2.11585
0,22,13,2.77703
0,22,14,2.75939
0,22,15,3.37628
0,22,16,2.87761
0,22,17,3.29736
0,22,18,3.32769
0,22,19,3.25939
0,22,20,3.51701
0,23,-14,4.51007
0,23,-13,5.25753
0,23,-12,3.01045
0,23,-11,3.14172
0,23,-10,3.15975
0,23,-9,3.96646
0,23,-8,4.43195
0,23,-7,3.27014
0,23,-6,3.47101
0,23,-5,4.09272
0,23,-4,3.29055
0,23,-3,3.4018
0,23,-2,3.66584
0,23,-1,3.1465
0,23,0,3.42452
0,23,1,3.35927
0,23,2,2.59896
0,23,3,2.27964
0,23,4,2.8539
0,23,5,3.11945
0,23,6,1.73697
0,23,7,2.29131
0,23,8,2.6627
0,23,9,2.69137
0,23,10,2.2717
0,23,11,2.28609
0,23,12,2.59236
0,23,13,3.01848
0,23,14,2.76203
0,23,15,3.29058
0,23,16,3.51545
0,23,17,3.4262
0,23,18,3.47518
0,23,19,3.49197
0,23,20,3.4924
0,24,-14,4.73055
0,24,-13,5.22788
0,24,-12,2.63926
0,24,-11,2.53147
0,24,-10,3.11909
0,24,-9,3.81205
0,24,-8,3.37767
0,24,-7,2.54647
0,24,-6,3.27828
0,24,-5,3.87222
0,24,-4,3.0667
0,24,-3,3.04569
0,24,-2,3.13901
0,24,-1,3.44447
0,24,0,3.08052
0,24,1,3.30743
0,24,2,2.8046
0,24,3,2.68899
0,24,4,2.4827
0,24,5,2.87962
0,24,6,3.00911
0,24,7,3.2033
0,24,8,2.51182
0,24,9,2.56294
0,24,10,2.14611
0,24,11,2.34722
0,24,12,2.78086
0,24,13,2.38834
0,24,14,2.47427
0,24,15,2.57811
0,24,16,2.98135
0,24,17,2.76489
0,24,18,2.79716
0,24,19,3.23721
0,24,20,2.85683
0,25,-14,5.25318
0,25,-13,6.06867
0,25,-12,2.93296
0,25,-11,3.00346
0,25,-10,4.05589
0,25,-9,4.21221
0,25,-8,3.26398
0,25,-7,3.17989
0,25,-6,3.44397
0,25,-5,3.4839
0,25,-4,3.22581
0,25,-3,3.4383
0,25,-2,3.21072
0,25,-1,2.68238
0,25,0,3.31132
0,25,1,2.82838
0,25,2,2.7012
0,25,3,3.05955
0,25,4,3.09142
0,25,5,2.87175
0,25,6,2.5304
0,25,7,2.99458
0,25,8,2.79818
0,25,9,2.39382
0,25,10,2.608
0,25,11,2.42605
0,25,12,2.77682
0,25,13,2.71761
0,25,14,2.85093
0,25,15,3.57652
0,25,16,3.36156
0,25,17,3.28827
0,25,18,3.38451
0,25,19,3.96045
0,25,20,3.97641
0,26,-14,4.84889
0,26,-13,5.61858
0,26,-12,3.0752
0,26,-11,2.55744
0,26,-10,3.32888
0,26,-9,3.68194
0,26,-8,4.1848
0,26,-7,3.59116
0,26,-6,3.75397
0,26,-5,3.22849
0,26,-4,2.99608
0,26,-3,3.12999
0,26,-2,3.18729
0,26,-1,3.00222
0,26,0,2.89912
0,26,1,3.21232
0,26,2,2.81443
0,26,3,3.06077
0,26,4,2.49477
0,26,5,2.54294
0,26,6,2.64278
0,26,7,2.85578
0,26,8,2.7157
0,26,9,1.97676
0,26,10,2.74184
0,26,11,2.8672
0,26,12,3.26738
0,26,13,3.38387
0,26,14,3.45918
0,26,15,3.43312
0,26,16,3.86857
0,26,17,3.7786
0,26,18,3.93535
0,26,19,3.62521
0,26,20,3.74023
0,27,-14,5.11126
0,27,-13,5.06092
0,27,-12,2.55769
0,27,-11,2.92955
0,27,-10,3.27869
0,27,-9,3.96169
0,27,-8,3.5912
0,27,-7,2.88076
0,27,-6,3.43935
0,27,-5,3.40201
0,27,-4,3.27076
0,27,-3,3.43142
0,27,-2,3.09246
0,27,-1,2.63983
0,27,0,2.28985
0,27,1,2.48699
0,27,2,2.99097
0,27,3,2.5634
0,27,4,2.94949
0,27,5,2.49441
0,27,6,3.01271
0,27,7,2.8583
0,27,8,3.32124
0,27,9,2.7525
0,27,10,3.40534
0,27,11,3.74254
0,27,12,3.28985
0,27,13,2.82136
0,27,14,3.07672
0,27,15,3.30061
0,27,16,3.1768
0,27,17,3.56356
0,27,18,3.18152
0,27,19,3.52675
0,27,20,3.425
0,28,-14,4.81993
0,28,-13,5.39275
0,28,-12,2.61984
0,28,-11,2.92616
0,28,-10,3.46455
0,28,-9,3.72967
0,28,-8,3.27571
0,28,-7,2.41669
0,28,-6,2.89837
0,28,-5,3.2967
0,28,-4,3.43126
0,28,-3,2.76051
0,28,-2,2.56018
0,28,-1,2.97838
0,28,0,3.44561
0,28,1,3.00261
0,28,2,2.84055
0,28,3,2.496
0,28,4,2.84405
0,28,5,2.79235
0,28,6,2.86774
0,28,7,2.41363
0,28,8,2.6015
0,28,9,2.55345
0,28,10,2.78989
0,28,11,2.614
0,28,12,2.51327
0,28,13,3.60422
0,28,14,3.00907
0,28,15,3.00727
0,28,16,3.64927
0,28,17,3.33495
0,28,18,3.19702
0,28,19,3.53239
0,28,20,3.41885
0,29,-14,4.81471
0,29,-13,5.05199
0,29,-12,3.43915
0,29,-11,2.8513
0,29,-10,3.17332
0,29,-9,2.91236
0,29,-8,3.46896
0,29,-7,3.7644
0,29,-6,3.46212
0,29,-5,3.621
0,29,-4,3.16604
0,29,-3,3.36497
0,29,-2,3.48165
0,29,-1,2.87939
0,29,0,3.10596
0,29,1,3.44428
0,29,2,2.93814
0,29,3,2.59645
0,29,4,2.55636
0,29,5,2.60659
0,29,6,2.52087
0,29,7,2.51212
0,29,8,2.28
0,29,9,2.19898
0,29,10,2.64056
0,29,11,3.03812
0,29,12,2.81047
0,29,13,2.86695
0,29,14,2.89553
0,29,15,2.70958
0,29,16,3.05561
0,29,17,3.15884
0,29,18,3.72093
0,29,19,3.58136
0,29,20,2.83641
0,30,-14,5.0094
0,30,-13,6.28922
0,30,-12,2.91736
0,30,-11,3.09771
0,30,-10,3.83939
0,30,-9,3.7921
0,30,-8,3.44562
0,30,-7,3.1587
0,30,-6,3.11724
0,30,-5,3.372
0,30,-4,3.52291
0,30,-3,3.25902
0,30,-2,3.07756
0,30,-1,2.71657
0,30,0,3.17647
0,30,1,2.34599
0,30,2,2.7032
0,30,3,3.22466
0,30,4,2.7145
0,30,5,2.51753
0,30,6,2.64151
0,30,7,2.43064
0,30,8,2.71024
0,30,9,2.63178
0,30,10,2.80209
0,30,11,2.28216
0,30,12,2.65265
0,30,13,2.80895
0,30,14,3.32565
0,30,15,3.18048
0,30,16,3.02092
0,30,17,3.10559
0,30,18,3.37468
0,30,19,3.4031
0,30,20,3.70697
0,31,-14,4.68476
0,31,-13,5.79885
0,31,-12,2.43459
0,31,-11,3.20055
0,31,-10,3.24631
0,31,-9,4.25532
0,31,-8,3.98546
0,31,-7,4.01786
0,31,-6,3.67675
0,31,-5,3.44249
0,31,-4,3.0537
0,31,-3,3.28097
0,31,-2,3.15329
0,31,-1,3.28961
0,31,0,3.02463
0,31,1,2.63487
0,31,2,3.18025
0,31,3,2.49955
0,31,4,2.46249
0,31,5,3.19396
0,31,6,2.32403
0,31,7,2.70074
0,31,8,2.86072
0,31,9,3.49916
0,31,10,3.11902
0,31,11,2.62761
0,31,12,2.82986
0,31,13,3.09905
0,31,14,2.73087
0,31,15,2.88058
0,31,16,3.21922
0,31,17,3.81223
0,31,18,3.18975
0,31,19,2.94738
0,31,20,3.85125
0,32,-14,4.41117
0,32,-13,5.35738
0,32,-12,2.76189
0,32,-11,2.45138
0,32,-10,3.28745
0,32,-9,3.35535
0,32,-8,3.06812
0,32,-7,2.96334
0,32,-6,2.49843
0,32,-5,3.01198
0,32,-4,2.9033
0,32,-3,3.44493
0,32,-2,2.87912
0,32,-1,2.80488
0,32,0,3.33891
0,32,1,2.84925
0,32,2,2.83263
0,32,3,2.46693
0,32,4,2.34497
0,32,5,2.82251
0,32,6,2.24599
0,32,7,2.57981
0,32,8,2.93404
0,32,9,2.56254
0,32,10,2.93181
0,32,11,2.84054
0,32,12,2.99029
0,32,13,3.17913
0,32,14,3.55413
0,32,15,3.59118
0,32,16,3.54702
0,32,17,3.15942
0,32,18,3.29998
0,32,19,4.09957
0,32,20,3.5385
0,33,-14,5.04779
0,33,-13,5.63267
0,33,-12,2.951
0,33,-11,2.3523
0,33,-10,3.42098
0,33,-9,3.41256
0,33,-8,3.22581
0,33,-7,3.68816
0,33,-6,3.42268
0,33,-5,3.07823
0,33,-4,3.1746
0,33,-3,2.86828
0,33,-2,2.88035
0,33,-1,3.16826
0,33,0,2.95776
0,33,1,2.31763
0,33,2,2.82475
0,33,3,3.20346
0,33,4,3.22496
0,33,5,2.68758
0,33,6,2.16172
0,33,7,2.59241
0,33,8,2.67538
0,33,9,2.67701
0,33,10,2.8777
0,33,11,2.52525
0,33,12,2.57472
0,33,13,2.7062
0,33,14,2.83138
0,33,15,3.02037
0,33,16,3.30336
0,33,17,3.66883
0,33,18,3.53432
0,33,19,3.33238
0,33,20,3.07325
0,34,-14,4.76769
0,34,-13,5.75221
0,34,-12,3.54955
0,34,-11,2.81826
0,34,-10,3.71324
0,34,-9,3.15098
0,34,-8,3.8145
0,34,-7,4.21941
0,34,-6,3.1141
0,34,-5,3.49752
0,34,-4,3.68421
0,34,-3,3.51331
0,34,-2,2.75125
0,34,-1,3.16816
0,34,0,3.204
0,34,1,3.1382
0,34,2,3.02634
0,34,3,2.67881
0,34,4,2.7046
0,34,5,2.17373
0,34,6,2.82467
0,34,7,2.91437
0,34,8,3.03797
0,34,9,2.91075
0,34,10,2.4841
0,34,11,2.3271
0,34,12,2.96742
0,34,13,3.27756
0,34,14,3.3734
0,34,15,3.33699
0,34,16,3.4612
0,34,17,3.33757
0,34,18,3.9352
0,34,19,3.66
0,34,20,3.35261
0,35,-14,4.87476
0,35,-13,5.07479
0,35,-12,2.96864
0,35,-11,3.02741
